FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,SigStrikesLandedPerMinute,SigStrikeAccuracy,TakedownAverage,SubmissionAverage,KnockoutPercentage,TechnicalKnockoutPercentage,DecisionPercentage
140000527,Darrick,Minner,,Bantamweight,1990-04-28T00:00:00,67.0,145.0,69.5,26,12,0,0,2,5,27,12,0,0,0,4.5,94.0,4.7,6.1,0.0,0.0,4.0
140000098,Francis,Ngannou,The Predator,Heavyweight,1986-09-05T00:00:00,76.0,263.0,83.0,16,3,0,0,13,0,5,0,1,1,1,2.9,48.9,0.2,0.5,50.4,50.4,0.0
140000995,Mike,Breeden,Money,Lightweight,1989-04-21T00:00:00,70.0,158.0,70.0,10,4,0,0,11,4,0,0,0,0,0,7.5,47.7,0.0,0.0,0.0,0.0,0.0
140000197,Darren,Till,The Gorilla,Middleweight,1992-12-24T00:00:00,72.0,185.0,74.0,18,4,1,0,7,1,1,1,0,1,0,1.6,40.7,0.4,0.0,6.3,6.3,14.8
140000450,Maki,Pitolo,Coconut Bombz,Middleweight,1990-11-24T00:00:00,70.0,185.0,75.0,13,8,0,0,1,0,1,1,0,0,0,0.9,20.0,0.5,0.1,1.0,1.0,0.0
140001083,Anthony,Birchak,El Toro,Bantamweight,1986-05-16T00:00:00,68.0,135.0,69.0,16,8,0,0,8,3,12,5,2,0,0,6.1,59.2,0.7,0.7,6.5,6.5,6.5
140000943,John,Castaneda,Sexi Mexi,Bantamweight,1991-12-18T00:00:00,66.0,136.0,71.0,18,5,0,0,2,0,1,0,0,0,0,0.9,23.5,0.2,0.0,1.0,1.0,0.0
140000665,Abdul,Razak Alhassan,Judo Thunder,Middleweight,1985-08-11T00:00:00,70.0,185.0,73.0,11,4,0,0,15,2,0,0,0,0,0,6.5,66.7,0.9,0.0,44.1,44.1,0.0
140000422,Victor,Reyna,Kelevra,Welterweight,1986-08-05T00:00:00,71.0,170.0,74.0,11,5,0,1,12,3,3,6,0,0,0,10.1,110.5,0.0,0.0,0.0,0.0,0.0
140000543,Ray,Rodriguez,The Judge,Bantamweight,1987-12-10T00:00:00,67.0,135.0,70.0,16,8,0,0,2,1,6,3,0,0,0,0.7,34.0,1.0,0.0,0.0,0.0,0.0
140000476,Don'Tale,Mayes,Lord Kong,Heavyweight,1992-01-16T00:00:00,78.0,262.0,81.0,8,4,0,0,2,0,0,1,0,0,0,1.9,30.6,0.1,0.0,0.0,0.0,3.9
140000364,Megan,Anderson,,Women's Featherweight,1990-02-11T00:00:00,72.0,145.0,72.0,11,5,0,0,2,0,1,1,0,0,0,0.6,36.0,0.2,0.2,3.9,3.9,0.0
140000701,Sara,McMann,,Women's Bantamweight,1980-09-24T00:00:00,66.0,135.0,66.0,12,6,0,0,5,3,11,11,0,3,0,6.3,105.0,12.0,1.5,15.2,15.2,55.1
140000592,Fares,Ziam,Smile Killer,Lightweight,1997-03-21T00:00:00,73.0,155.0,75.0,12,3,0,0,3,0,3,1,0,0,0,1.4,43.0,0.2,0.0,0.0,0.0,11.0
140000040,Anthony,Hernandez,Fluffy,Middleweight,1993-10-18T00:00:00,72.0,186.0,75.0,8,2,0,1,2,2,14,2,2,0,0,11.8,86.1,9.0,4.5,0.0,0.0,0.0
140000189,Claudio,Silva,Hannibal,Welterweight,1982-09-06T00:00:00,71.0,170.0,71.0,14,3,0,0,1,0,6,0,0,0,0,1.8,45.3,1.7,0.9,0.0,0.0,7.7
140000634,Joanna,Jedrzejczyk,,Women's Strawweight,1987-08-18T00:00:00,66.0,115.0,65.5,16,4,0,0,0,0,0,0,1,0,0,0.7,16.5,0.0,0.0,1.0,1.0,12.9
140000141,Zhang,Weili,Magnum,Women's Strawweight,1989-08-13T00:00:00,64.0,115.0,63.0,21,3,0,0,15,2,11,0,5,5,0,12.8,79.3,4.1,0.8,9.7,9.7,19.1
140000506,Rodrigo,Nascimento,Ze Colmeia,Heavyweight,1992-11-26T00:00:00,74.0,259.0,80.0,8,1,0,1,4,2,12,0,0,0,0,10.7,86.0,3.3,3.3,14.0,14.0,0.0
140000410,Jamie,Pickett,The Night Wolf,Middleweight,1988-08-29T00:00:00,74.0,185.0,80.0,12,6,0,0,3,0,0,1,0,0,0,1.0,32.7,0.5,0.1,1.9,1.9,1.9
140001081,Jamey,Simmons,The Afro Samurai,Featherweight,1992-09-11T00:00:00,66.0,136.0,70.0,7,4,0,0,10,5,2,5,0,0,0,1.9,47.0,0.0,0.0,0.0,0.0,0.0
140000225,Sabina,Mazo,Colombian Queen,Women's Flyweight,1997-03-25T00:00:00,67.0,125.0,70.0,9,3,0,0,0,0,0,0,0,0,0,1.4,21.6,0.2,0.0,0.0,0.0,3.6
140000193,Dominick,Reyes,The Devastator,Light Heavyweight,1989-12-26T00:00:00,76.0,205.0,77.0,12,3,0,0,6,2,2,0,0,2,0,4.0,47.4,0.3,0.3,18.4,18.4,12.2
140000453,Hunter,Azure,,Featherweight,1992-03-02T00:00:00,68.0,135.0,69.0,9,2,0,0,7,2,2,0,0,0,0,9.3,90.8,4.7,3.1,0.0,0.0,42.0
140000011,Joanne,Wood,JoJo,Women's Flyweight,1985-12-23T00:00:00,66.0,125.0,65.5,15,6,0,0,4,0,1,2,0,0,0,4.9,49.3,1.2,0.3,3.4,3.4,20.3
140000221,Stephen,Thompson,Wonderboy,Welterweight,1983-02-11T00:00:00,72.0,170.0,75.0,16,5,1,0,12,2,2,0,0,2,2,7.0,61.8,0.5,0.0,29.8,29.8,35.7
140000235,Marina,Rodriguez,,Women's Strawweight,1987-04-29T00:00:00,66.0,115.0,65.0,15,1,2,0,8,0,1,0,0,0,0,7.0,62.6,0.3,0.3,13.1,13.1,26.2
140000206,Frankie,Saenz,,Bantamweight,1980-08-12T00:00:00,66.0,135.0,66.0,13,7,0,0,7,9,4,0,0,0,0,8.7,79.6,3.8,0.3,0.0,0.0,37.1
140000216,John,Makdessi,The Bull,Lightweight,1985-05-03T00:00:00,68.0,154.0,68.0,18,7,0,0,4,1,0,0,0,0,0,2.7,36.9,0.0,0.0,5.9,5.9,22.4
140000644,Davey,Grant,Dangerous,Bantamweight,1985-12-18T00:00:00,68.0,135.0,69.0,13,5,0,0,4,0,11,6,0,1,0,5.8,61.3,2.9,0.2,13.0,13.0,13.0
140000177,Priscila,Cachoeira,Zombie Girl,Women's Flyweight,1988-08-19T00:00:00,67.0,126.0,65.0,10,3,0,0,11,0,0,2,0,0,0,6.7,55.2,0.0,0.0,20.4,20.4,0.0
140001032,Taneisha,Tennant,Triple Threat,Women's Bantamweight,1989-06-15T00:00:00,67.0,135.0,70.0,5,1,0,0,1,0,0,0,1,0,0,5.0,52.0,0.0,0.0,0.0,0.0,0.0
140001051,Alan,Baudot,The Black Samourai,Light Heavyweight,1988-02-01T00:00:00,75.0,246.0,79.0,8,2,0,1,1,0,0,0,0,0,0,1.0,23.5,0.0,0.0,0.0,0.0,0.0
140000951,Taylor,Callens,,Lightweight,1991-05-21T00:00:00,70.0,155.0,0.0,6,0,0,0,1,0,6,0,0,0,0,,,,,0.0,0.0,0.0
140000069,Rani,Yahya,,Bantamweight,1984-09-12T00:00:00,66.0,135.0,67.0,27,10,1,1,0,6,37,3,0,3,0,4.8,99.6,8.8,6.1,0.0,0.0,22.4
140001057,Mariusz,Ksiazkiewicz,The Iron Pol,Middleweight,1989-10-04T00:00:00,75.0,185.0,75.0,8,1,0,0,6,0,15,0,0,0,0,2.7,77.3,11.7,5.9,0.0,0.0,0.0
140000173,Derrick,Lewis,The Black Beast,Heavyweight,1985-02-07T00:00:00,75.0,264.0,79.0,25,8,0,1,4,1,0,0,0,0,0,0.5,23.3,0.1,0.0,15.8,15.8,2.3
140000038,Mara,Romero Borella,Maravilha,Women's Flyweight,1986-06-03T00:00:00,66.0,125.0,69.0,12,9,0,2,6,8,8,6,0,0,0,5.0,73.1,3.6,0.5,0.0,0.0,8.5
140000710,Ketlen,Vieira,Fenomeno,Women's Bantamweight,1991-08-26T00:00:00,68.0,135.0,68.0,11,2,0,0,2,1,4,0,0,0,0,2.6,48.1,2.1,0.5,0.0,0.0,30.3
140000925,Oleksandr,Doskalchuk,,,1990-03-13T00:00:00,66.0,125.0,0.0,10,1,0,0,12,0,12,0,3,0,0,,,,,0.0,0.0,0.0
140000439,Julia,Avila,Raging Panda,Women's Bantamweight,1988-05-11T00:00:00,67.0,135.0,68.0,9,2,0,0,2,1,1,0,0,0,0,1.9,43.0,0.4,0.2,5.6,5.6,5.6
140000556,Paulo,Costa,The Eraser,Middleweight,1991-04-21T00:00:00,73.0,205.0,72.0,13,2,0,0,3,0,0,0,0,0,0,2.0,32.7,0.1,0.0,14.6,14.6,2.0
140000625,Brad,Riddell,Quake,Lightweight,1991-09-30T00:00:00,67.0,155.0,71.0,10,1,0,0,11,0,0,2,0,0,0,10.1,86.6,4.2,0.0,0.0,0.0,52.9
140001043,Danilo,Marques,,Light Heavyweight,1985-12-26T00:00:00,78.0,205.0,77.0,11,3,0,0,3,1,4,0,0,0,0,1.1,63.2,3.0,0.6,0.0,0.0,5.1
140000893,Shavkat,Rakhmonov,Nomad,Welterweight,1994-10-23T00:00:00,73.0,170.0,77.0,14,0,0,0,11,0,11,0,0,0,0,7.0,120.0,3.1,6.2,0.0,0.0,0.0
140000186,John,Phillips,The Welsh Wrecking Machine,Middleweight,1985-06-09T00:00:00,71.0,185.0,75.0,22,11,0,1,1,0,0,0,0,0,0,0.1,2.2,0.0,0.0,0.2,0.2,0.0
140001046,KB,Bhullar,The Bengal,Middleweight,1991-10-12T00:00:00,76.0,186.0,78.0,8,2,0,0,1,0,0,0,0,0,0,0.8,21.3,0.0,0.0,0.0,0.0,0.0
140000255,Khalid,Taha,The Warrior,Featherweight,1992-02-15T00:00:00,65.0,135.0,69.0,13,4,0,1,11,0,3,2,0,0,0,4.2,56.2,0.0,0.4,8.6,8.6,0.0
140000438,Pannie,Kianzad,Banzai,Women's Bantamweight,1991-12-08T00:00:00,67.0,136.0,66.0,16,6,0,0,2,1,0,2,1,1,0,4.3,47.4,0.2,0.1,0.0,0.0,16.3
140000914,Christian,Aguilera,The Beast,Welterweight,1991-11-25T00:00:00,69.0,170.0,72.0,14,8,0,0,11,4,0,2,0,0,0,2.4,40.1,0.0,0.0,4.3,4.3,0.0
140000717,Peter,Sobotta,,Welterweight,1987-01-11T00:00:00,72.0,170.0,75.0,17,7,1,0,7,3,12,1,0,0,0,3.1,48.2,2.2,0.7,5.8,5.8,11.5
140001042,Ludovit,Klein,Mr. Highlight,Featherweight,1995-02-22T00:00:00,67.0,145.0,72.5,17,4,0,0,14,3,14,6,0,0,0,9.8,97.6,10.9,0.0,14.1,14.1,0.0
140000307,Mike,Perry,Platinum,Welterweight,1991-09-15T00:00:00,70.0,170.0,71.0,14,8,0,0,13,1,0,1,0,0,0,6.0,59.9,1.1,0.2,21.4,21.4,16.0
140000199,Jordan,Espinosa,The Gamer,Flyweight,1989-11-08T00:00:00,66.0,125.0,69.0,15,9,0,1,5,0,11,10,0,0,0,10.7,91.3,1.9,0.5,10.2,10.2,12.8
140000174,Nad,Narimani,Smiler,Featherweight,1987-04-14T00:00:00,68.0,150.0,70.0,12,4,0,0,5,2,12,0,2,2,0,7.9,65.6,4.5,0.0,0.0,0.0,19.2
140000544,Tony,Gravely,,Bantamweight,1991-09-28T00:00:00,65.0,135.0,69.0,21,7,0,0,14,2,7,12,5,0,0,10.1,97.8,13.5,1.4,11.1,11.1,8.7
140000367,Ian,Heinisch,The Hurricane,Middleweight,1988-08-05T00:00:00,71.0,185.0,72.0,14,5,0,0,5,1,2,1,1,1,0,3.1,57.1,1.0,0.6,10.2,10.2,10.2
140000306,Alex,Oliveira,Cowboy,Welterweight,1988-02-21T00:00:00,71.0,170.0,76.0,22,11,1,2,20,3,14,10,0,0,0,8.4,98.6,6.4,1.4,18.7,18.7,18.7
140000346,Laureano,Staropoli,Pepi,Welterweight,1993-02-27T00:00:00,73.0,185.0,71.5,9,5,0,0,1,0,0,0,0,0,0,0.3,12.0,0.1,0.0,0.0,0.0,1.5
140001077,Harry,Hunsucker,The Hurricane,Heavyweight,1989-01-03T00:00:00,74.0,249.0,75.0,7,4,0,0,0,0,0,0,0,0,0,0.3,14.7,0.0,0.0,0.0,0.0,0.0
140000139,Cody,Garbrandt,No Love,Bantamweight,1991-07-07T00:00:00,68.0,136.0,65.0,12,4,0,0,13,5,0,0,2,3,0,5.0,50.4,1.7,0.0,39.3,39.3,15.7
140000273,Alexander,Yakovlev,Russian Thunder,Lightweight,1984-07-18T00:00:00,75.0,155.0,74.0,24,10,1,0,2,0,2,1,0,0,0,0.4,26.1,0.4,0.0,0.7,0.7,0.7
140000187,Jack,Marshman,The Hammer,Middleweight,1989-12-19T00:00:00,72.0,187.0,73.0,23,10,0,0,21,11,13,5,3,3,0,7.3,45.9,0.0,0.0,8.1,8.1,16.2
140000720,Fabricio,Werdum,Vai Cavalo,Heavyweight,1977-07-30T00:00:00,76.0,241.0,77.0,24,9,1,1,1,0,1,0,0,0,0,0.4,20.5,0.2,0.1,2.0,2.0,2.0
140000660,Emil,Meek,Valhalla,Welterweight,1988-08-20T00:00:00,71.0,170.0,74.5,9,5,0,1,6,2,1,0,1,0,0,2.1,51.1,0.2,0.8,0.0,0.0,5.2
140000328,Shane,Burgos,Hurricane,Featherweight,1991-03-19T00:00:00,71.0,146.0,75.5,14,3,0,0,6,2,6,0,0,0,0,9.2,60.6,0.3,0.1,12.6,12.6,25.3
140000301,Takashi,Sato,Ten,Welterweight,1990-06-09T00:00:00,70.0,170.0,73.0,16,4,0,0,16,2,4,7,0,2,0,6.8,55.9,1.1,0.0,14.7,14.7,0.0
140000347,Alexander,Volkanovski,The Great,Featherweight,1988-09-29T00:00:00,66.0,144.0,71.0,23,1,0,0,11,1,3,0,3,0,0,7.0,60.9,1.9,0.3,13.0,13.0,30.4
140001086,Sasha,Palatnikov,,Welterweight,1989-03-15T00:00:00,73.0,170.0,72.5,6,4,0,0,2,1,0,1,0,0,0,4.7,49.9,0.5,0.0,7.0,7.0,0.0
140000947,Rhys,McKee,Skeletor,Welterweight,1995-09-10T00:00:00,74.0,170.0,78.0,11,4,1,0,10,3,5,0,3,2,0,11.6,70.1,0.0,0.0,0.0,0.0,0.0
140001058,Mario,Sousa,Coracao Valente,Middleweight,1996-10-20T00:00:00,75.0,185.0,79.0,12,2,0,0,1,0,0,0,0,0,0,0.3,19.5,0.1,0.1,0.0,0.0,0.8
140000393,Bevon,Lewis,,Middleweight,1991-05-05T00:00:00,75.0,185.0,79.0,7,3,0,0,6,4,0,0,0,0,0,7.6,62.5,0.0,0.0,0.0,0.0,14.2
140000115,John,Dodson,The Magician,Bantamweight,1984-09-26T00:00:00,63.0,135.0,66.0,22,12,0,0,8,0,1,0,1,1,0,2.2,36.5,0.5,0.0,12.2,12.2,8.0
140000202,Randa,Markos,Quiet Storm,Women's Strawweight,1985-08-10T00:00:00,64.0,115.0,63.0,11,12,1,0,0,0,0,0,0,0,0,0.2,16.1,0.1,0.0,0.0,0.0,2.1
140000049,Jose,Aldo,Junior,Bantamweight,1986-09-09T00:00:00,67.0,136.0,70.0,30,7,0,0,2,0,0,0,1,0,0,0.4,15.5,0.1,0.0,2.9,2.9,2.4
140000825,Alexander,Munoz,,Lightweight,1990-02-27T00:00:00,69.0,156.0,72.0,6,2,0,0,5,0,3,0,0,0,0,10.7,74.5,8.1,0.0,0.0,0.0,20.6
140000722,Evan,Dunham,,Lightweight,1981-12-18T00:00:00,70.0,150.0,70.0,18,9,1,0,4,5,8,3,0,0,0,6.9,51.0,2.4,1.3,4.6,4.6,32.6
140000652,Carlos,Condit,The Natural Born Killer,Welterweight,1984-04-26T00:00:00,74.0,171.0,75.5,32,14,0,0,5,0,4,2,2,1,0,1.1,30.4,0.2,0.3,3.4,3.4,2.7
140000946,Amir,Albazi,The Prince,Bantamweight,1993-10-27T00:00:00,65.0,125.0,68.0,14,1,0,0,6,0,10,0,0,0,0,6.5,62.6,3.6,1.2,0.0,0.0,10.6
140000940,Timo,Feucht,,Light Heavyweight,1996-01-18T00:00:00,75.0,205.0,0.0,8,1,0,0,1,0,1,0,0,0,0,,,,,0.0,0.0,0.0
140000513,Aleksa,Camur,,Light Heavyweight,1995-09-25T00:00:00,73.0,205.0,74.0,6,2,0,0,0,0,0,0,0,0,0,0.3,17.4,0.0,0.0,0.9,0.9,0.9
140000458,Brianna,Van Buren,Tha Bull,Women's Strawweight,1993-08-04T00:00:00,60.0,115.0,62.0,9,3,0,0,1,0,2,0,1,0,0,2.4,37.8,1.7,0.0,0.0,0.0,5.8
140000132,Mickey,Gall,,Welterweight,1992-01-22T00:00:00,74.0,170.0,74.0,7,3,0,0,0,0,1,0,0,0,0,0.6,26.3,0.3,0.5,0.0,0.0,2.2
140000467,Marvin,Vettori,The Italian Dream,Middleweight,1993-09-20T00:00:00,72.0,205.0,74.0,18,5,1,0,4,0,13,0,0,2,0,9.3,78.1,4.4,1.3,0.0,0.0,36.6
140000596,Ottman,Azaitar,Bulldozer,Lightweight,1990-02-20T00:00:00,68.0,155.0,71.0,13,0,0,0,9,0,2,0,0,0,0,7.6,54.5,0.0,0.0,14.6,14.6,0.0
140000060,Raulian,Paiva,,Flyweight,1995-10-17T00:00:00,68.0,135.0,69.0,21,3,0,0,9,2,7,2,0,0,0,9.3,68.8,1.4,0.5,9.1,9.1,18.5
140000265,Kelvin,Gastelum,,Middleweight,1991-10-24T00:00:00,69.0,186.0,71.0,17,8,0,1,2,0,2,1,0,0,0,1.3,27.6,0.4,0.0,4.1,4.1,13.8
140000969,TJ,Laramie,The Truth,Featherweight,1997-10-15T00:00:00,66.0,145.0,66.0,12,4,0,0,6,2,2,1,0,0,0,2.3,60.0,2.2,0.0,0.0,0.0,0.0
140000423,Miguel,Baeza,Caramel Thunder,Welterweight,1992-08-23T00:00:00,74.0,170.0,74.5,10,2,0,0,5,1,1,0,0,0,0,3.3,42.4,0.3,1.3,13.7,13.7,5.6
140001084,Kanako,Murata,,Women's Strawweight,1993-08-10T00:00:00,61.0,115.0,62.0,12,2,0,0,3,1,5,1,1,0,0,2.7,83.1,3.1,1.5,0.0,0.0,9.1
140000067,Montana,De La Rosa,,Women's Flyweight,1995-02-14T00:00:00,67.0,126.0,68.0,12,6,1,0,0,0,4,0,0,0,0,1.4,36.6,1.1,0.6,2.6,2.6,2.6
140000904,Philipe,Lins,Monstro,Light Heavyweight,1985-08-17T00:00:00,74.0,205.0,78.0,14,5,0,0,14,11,11,0,3,0,0,7.6,68.6,0.0,0.0,0.0,0.0,0.0
140000392,Darren,Stewart,The Dentist,Middleweight,1990-12-30T00:00:00,72.0,204.0,74.0,12,8,0,2,9,1,1,3,0,0,0,4.0,60.4,2.3,0.2,10.4,10.4,10.4
140000999,Rafael,Alves,The Turn,Featherweight,1990-10-10T00:00:00,68.0,155.0,68.0,20,10,0,0,10,4,11,8,0,3,0,2.9,59.0,0.0,2.5,0.0,0.0,0.0
140000444,Michael,Chiesa,Maverick,Welterweight,1987-12-07T00:00:00,73.0,170.0,75.5,18,5,0,0,0,1,11,4,1,0,0,1.8,55.4,3.5,1.0,0.0,0.0,21.4
140001076,Shaheen,Santana,Shazam,Lightweight,1991-06-04T00:00:00,73.0,160.0,75.0,6,1,0,0,0,0,6,1,0,0,0,,,,,0.0,0.0,0.0
140001017,Kevin,Croom,Crash,Lightweight,1987-07-15T00:00:00,71.0,145.0,73.0,21,13,0,1,15,10,16,10,0,2,0,3.4,67.0,2.4,2.4,0.0,0.0,0.0
140000890,Kyler,Phillips,The Matrix,Bantamweight,1995-06-12T00:00:00,68.0,135.0,72.0,9,2,0,0,1,0,0,0,0,0,0,1.2,25.3,0.7,0.1,4.1,4.1,4.1
140000113,Magomed,Ankalaev,,Light Heavyweight,1992-06-02T00:00:00,75.0,205.0,75.0,16,1,0,0,4,0,0,0,0,0,0,1.5,41.9,0.5,0.0,15.3,15.3,11.5
140000309,Jacare,Souza,Jacare,Middleweight,1979-12-07T00:00:00,73.0,186.0,72.0,26,10,0,0,1,0,2,0,0,0,0,0.3,19.8,0.3,0.2,1.7,1.7,1.3
140000960,Timur,Valiev,Lucky,Featherweight,1990-01-19T00:00:00,66.0,135.0,67.0,18,2,0,1,2,0,1,0,0,0,0,2.3,39.4,0.7,0.0,0.0,0.0,4.1
140001028,Gregory,Rodrigues,Robocop,Middleweight,1992-02-17T00:00:00,75.0,185.0,75.0,11,3,0,0,6,2,3,0,1,0,0,5.7,57.3,2.8,0.0,6.8,6.8,6.8
140000296,Carla,Esparza,Cookie Monster,Women's Strawweight,1987-10-10T00:00:00,61.0,116.0,63.0,19,6,0,0,1,0,1,0,0,0,0,0.4,28.1,0.7,0.1,0.7,0.7,12.0
140000403,Jessica,Eye,Evil,Women's Flyweight,1986-07-27T00:00:00,66.0,125.0,66.0,15,10,0,1,2,1,1,1,0,1,0,3.1,37.9,0.4,0.4,0.0,0.0,13.7
140000109,Chris,Fishgold,,Featherweight,1992-06-06T00:00:00,68.0,149.0,68.0,18,4,1,0,1,0,4,0,1,0,0,0.6,19.2,0.8,0.4,0.0,0.0,0.0
140000205,Jennifer,Maia,,Women's Flyweight,1988-10-06T00:00:00,64.0,125.0,64.0,19,7,1,0,1,0,1,0,0,0,0,0.6,17.9,0.0,0.0,0.0,0.0,1.7
140000102,Diego,Ferreira,,Lightweight,1985-01-18T00:00:00,69.0,160.0,74.0,17,4,0,0,5,3,11,0,2,0,0,7.4,53.7,1.3,1.3,17.9,17.9,17.9
140000553,Khama,Worthy,The Death Star,Lightweight,1986-10-15T00:00:00,71.0,155.0,74.0,16,9,0,0,15,13,8,3,0,0,0,11.2,82.9,0.0,1.8,10.7,10.7,0.0
140000917,Max,Rohskopf,Rated R,Lightweight,1994-09-27T00:00:00,73.0,155.0,71.0,7,1,0,0,0,0,1,0,0,0,0,0.2,12.1,0.4,0.2,0.0,0.0,0.0
140000032,Felipe,Colares,Cabocao,Bantamweight,1994-03-31T00:00:00,68.0,136.0,69.0,10,3,0,0,1,0,2,0,0,0,0,0.8,30.7,0.6,0.2,0.0,0.0,5.1
140000586,Su,Mudaerji,The Tibetan Eagle,Bantamweight,1996-01-20T00:00:00,68.0,126.0,72.0,14,4,0,0,18,0,3,11,0,0,0,12.5,87.6,1.1,2.2,15.4,15.4,18.5
140001067,Ignacio,Bahamondes,La Jaula,Welterweight,1997-08-27T00:00:00,75.0,154.0,75.5,12,4,0,0,9,0,0,2,0,0,0,7.5,45.4,0.0,0.0,12.4,12.4,0.0
140000515,Miranda,Granger,Danger,Women's Flyweight,1992-04-13T00:00:00,67.0,115.0,68.0,7,2,0,0,1,0,6,1,0,0,0,3.5,66.4,0.0,0.0,0.0,0.0,12.1
140000327,Cub,Swanson,,Featherweight,1983-11-02T00:00:00,68.0,145.0,70.0,27,12,0,0,13,2,5,9,0,0,0,5.7,60.3,1.3,0.6,14.2,14.2,28.4
140000054,Jonathan,Martinez,Dragon,Bantamweight,1994-04-20T00:00:00,68.0,135.0,70.0,14,4,0,0,1,0,0,0,0,0,0,0.4,14.8,0.0,0.0,1.0,1.0,1.6
140000029,Ricardo,Ramos,,Featherweight,1995-08-01T00:00:00,69.0,146.0,72.0,15,4,0,0,0,0,1,0,0,0,0,0.5,15.5,0.4,0.1,0.8,0.8,3.0
140000496,Jordan,Williams,Bomaye,Middleweight,1990-10-13T00:00:00,73.0,171.0,75.5,9,6,0,1,9,4,1,1,0,0,0,7.7,66.4,1.5,0.0,8.3,8.3,0.0
140000612,Vanessa,Melo,Miss Simpatia,Women's Bantamweight,1988-03-27T00:00:00,65.0,135.0,65.0,11,8,0,0,0,0,1,0,0,0,0,1.7,21.3,0.0,0.0,0.0,0.0,2.5
140000112,Dwight,Grant,The Body Snatcher,Welterweight,1984-09-14T00:00:00,73.0,170.0,76.0,11,4,0,0,2,0,0,0,0,0,0,0.9,19.0,0.2,0.0,3.8,3.8,3.8
140000277,Movsar,Evloev,,Featherweight,1994-02-11T00:00:00,67.0,145.0,72.5,15,0,0,0,8,0,11,0,11,0,0,11.9,96.7,11.0,1.1,0.0,0.0,55.4
140000624,Jamie,Mullarkey,,Lightweight,1994-08-17T00:00:00,72.0,155.0,74.0,14,4,0,0,11,2,4,0,0,0,0,3.7,48.0,4.3,0.5,12.3,12.3,0.0
140000752,Neil,Magny,The Haitian Sensation,Welterweight,1987-08-03T00:00:00,75.0,170.0,80.0,25,9,0,0,1,0,0,1,0,0,0,0.5,20.8,0.3,0.0,1.9,1.9,12.6
140001060,Liliya,Shakirova,,Women's Flyweight,1991-10-24T00:00:00,64.0,126.0,65.0,8,2,0,0,4,0,1,1,0,0,0,3.8,40.1,0.0,0.0,0.0,0.0,0.0
140000323,Walt,Harris,The Big Ticket,Heavyweight,1983-06-10T00:00:00,77.0,264.0,77.0,13,10,0,1,14,5,0,1,0,0,0,3.3,43.2,0.3,0.2,26.1,26.1,0.0
140000517,Lauren,Murphy,Lucky,Women's Flyweight,1983-07-27T00:00:00,65.0,125.0,67.0,15,5,0,0,1,0,0,0,0,0,0,0.5,19.4,0.2,0.0,1.5,1.5,2.9
140000651,James,Krause,The James Krause,Welterweight,1986-06-04T00:00:00,74.0,170.0,73.5,28,9,0,0,10,1,15,4,0,0,0,5.8,54.6,1.2,1.1,9.8,9.8,11.9
140000622,Bruno,Silva,Bulldog,Flyweight,1990-03-16T00:00:00,64.0,126.0,65.0,12,5,2,1,9,2,5,2,0,0,0,5.4,73.4,5.2,0.0,13.4,13.4,0.0
140001064,Vince,Murdock,,Bantamweight,1991-03-21T00:00:00,66.0,145.0,66.0,12,5,0,1,3,1,0,0,0,0,0,0.5,14.3,0.0,0.0,0.0,0.0,0.0
140000128,Macy,Chiasson,,Women's Bantamweight,1991-07-27T00:00:00,71.0,136.0,72.0,8,1,0,0,2,0,2,0,1,0,0,3.3,52.8,0.8,0.4,19.7,19.7,19.7
140000520,Nasrat,Haqparast,,Lightweight,1995-08-22T00:00:00,70.0,154.0,72.0,13,4,0,0,15,3,0,3,0,0,0,14.0,80.7,0.4,0.0,15.9,15.9,38.7
140000028,Rogerio,Bontorin,,Flyweight,1992-04-25T00:00:00,65.0,137.0,67.0,17,3,0,1,1,0,5,0,0,0,0,1.3,41.1,0.8,0.6,0.0,0.0,4.4
140000076,Emily,Whitmire,Spitfire,Women's Strawweight,1991-05-24T00:00:00,65.0,125.0,63.5,4,5,0,0,0,0,2,10,0,0,0,5.2,65.7,3.9,1.0,0.0,0.0,16.0
140000432,Amanda,Ribas,,Women's Strawweight,1993-08-26T00:00:00,63.0,115.0,66.0,11,2,0,0,3,2,4,0,0,0,0,4.2,52.3,1.8,1.4,0.0,0.0,22.1
140000336,Luana,Carolina,Dread,Women's Flyweight,1993-06-11T00:00:00,66.0,125.0,69.0,8,2,0,0,2,0,1,1,0,0,0,4.5,57.6,0.0,1.5,0.0,0.0,38.7
140000369,Kevin,Lee,The Motown Phenom,Lightweight,1992-09-04T00:00:00,69.0,170.0,77.0,18,7,0,0,8,3,13,8,0,3,0,10.6,83.3,8.7,2.1,13.2,13.2,26.4
140000371,Devin,Clark,Brown Bear,Light Heavyweight,1990-04-12T00:00:00,72.0,206.0,75.0,12,6,0,0,1,1,0,1,0,0,0,1.0,40.0,0.8,0.0,0.0,0.0,18.5
140000524,Andre,Muniz,Sergipano,Middleweight,1990-02-17T00:00:00,73.0,186.0,78.0,21,4,0,0,11,11,23,0,0,0,0,5.7,122.2,8.2,6.2,0.0,0.0,13.0
